id;nombre;sexo;trato;circunscripcion;partido;fecha_condicion_plena;fecha_alta;fecha_baja;g_par;fecha_alta_g_par;fecha_baja_g_par;biografia;asiento;gobierno
386;Gómez Hernández, Héctor;H;Diputado;S/C Tenerife;PSOE;/Date(1692226800000)/;/Date(1692140400000)/;/Date(1701820800000)/;Grupo Parlamentario Socialista;45166;45266;Diplomado especialidad Turismo.  Licenciado en Ciencias del Trabajo.  Graduado en Derecho.  Concejal del Ayuntamiento de Guía de Isora.  Diputado del Parlamento de Canarias (2015-2018)  Director de Turespaña (2018-2019);;0
387;González Bella, María del Mar;M;Diputada;Zaragoza;PP;/Date(1692226800000)/;/Date(1691622000000)/;/Date(1734048000000)/;Grupo Parlamentario Popular en el Congreso;45156;45639;Casada con dos hijos.   Licenciada en Derecho en Facultad de Zaragoza.   Abogada del Estado, promoción de 2006 (Lérida 2007-2009, Zaragoza 2010-2023).  Sin actividad política previa;;0
388;González Fernández, Mercedes;M;Diputada;Madrid;PSOE;/Date(1692226800000)/;/Date(1691967600000)/;/Date(1726527600000)/;Grupo Parlamentario Socialista;45166;45552;Licenciada en periodismo por la Universidad San Pablo CEU.  Concejal en el Ayuntamiento de Madrid (2015-2021). Delegada del Gobierno en Madrid (2021-2023). Directora de la Guardia Civil (2023).;;0
389;González Pons, Esteban;H;Diputado;València;PP;/Date(1692226800000)/;/Date(1691017200000)/;/Date(1719788400000)/;Grupo Parlamentario Popular en el Congreso;45156;45474;Doctor en Derecho, abogado, escritor.  Vicepresidente Partido Popular Europeo.  Vicesecretario General Partido Popular;;0
390;Grande-Marlaska Gómez, Fernando;H;Diputado;Cádiz;PSOE;/Date(1692226800000)/;/Date(1691967600000)/;/Date(1701820800000)/;Grupo Parlamentario Socialista;45166;45266;Casado. Sin hijos.  Licenciado en Derecho Económico por la Universidad de Deusto (1980-1985).  Acceso a la carrera judicial en 1988, actualmente en servicios especiales.  Ministro del Interior del Gobierno de España desde el 7 de junio de 2018. Diputado electo por la provincia de Cádiz en las legislaturas XIII, XIV y XV.;;0
391;Guerra López, Sonia;M;Diputada;Barcelona;PSC-PSOE;/Date(1692226800000)/;/Date(1690930800000)/;/Date(1724713200000)/;Grupo Parlamentario Socialista;45166;45531;Casada. Madre de dos hijos.  Licenciada en Historia por la Universidad de Barcelona.  Máster en Estudios de Mujeres (UB), Postgrado en Políticas Sociales y Comunitarias (UAB), Máster en Gestión Pública (ESADE).   Secretaria de Políticas Feministas del PSC.  Secretaria de Política Municipal del PSC del Baix Llobregat.;;0
392;Guijarro Ceballos, María;M;Diputada;Bizkaia;PSE-EE (PSOE);/Date(1692226800000)/;/Date(1691103600000)/;/Date(1748991600000)/;Grupo Parlamentario Socialista;45166;45812;"Licenciada en Ciencias de la Información 1994.  Máster en Ayuda Humanitaria Internacional 1995.  Postgrado especialización Protocolo y Relaciones Públicas Universidad de Deusto.  Directora de igualdad, Cooperación y Diversidad DFB 2015-2019.  Secretaria de Igualdad y Convivencia de la Ejecutiva Socialista de Bizkaia.  Experiencia internacional	";;0
393;Hernando Vera, Antonio;H;Diputado;Almería;PSOE;/Date(1692226800000)/;/Date(1690930800000)/;/Date(1701129600000)/;Grupo Parlamentario Socialista;45166;45258;Licenciado en Derecho   Máster en Comercio Internacional   Diputado en las legislaturas VIII, IX, X, XI y XII  Director Adjunto del Gabinete de la Presidencia octubre 2021-junio 2023;;0
394;Huguet Tous, Pedro Luis;H;Diputado;Tarragona;PP;/Date(1692226800000)/;/Date(1690930800000)/;/Date(1717714800000)/;Grupo Parlamentario Popular en el Congreso;45156;45450;Casado, dos hijos  Abogado   Decano del Colegio de Abogados de Reus 2013-2016   Presidente del Consejo de Abogacía Catalana 2006-2007  Vicepresidente Consejo General de la Abogacía Española 2009-2015   Diputado provincial de Tarragona 2021-2023   Concejal Ayuntamiento de Salou 2019-2023;;0
395;Iceta i Llorens, Miquel;H;Diputado;Barcelona;PSC-PSOE;/Date(1692226800000)/;/Date(1691449200000)/;/Date(1701820800000)/;Grupo Parlamentario Socialista;45166;45266;COU.   Concejal del Ayuntamiento de Cornellá de Llobregat, 1987-1991.   Director del Departamento de Análisis del Gabinete de la Presidencia del Gobierno, 1991-1995.   Subdirector del Gabinete de la Presidencia del Gobierno, 1995-1996.   Diputado al Congreso en 1996-1999.   Diputado al Parlament de Catalunya, 1999-2021.   Ministro de Política Territorial y Función Pública, 2021.   Ministro de Cultura y Deporte, desde 2021. ;;0
396;Jalloul Muro, Hana;M;Diputada;Madrid;PSOE;/Date(1701734400000)/;/Date(1701734400000)/;/Date(1718924400000)/;Grupo Parlamentario Socialista;45265;45464;Doctora por la Universidad Complutense. Departamento de Relaciones Internacionales y Derecho Internacional Público 2015.  Acreditación de profesora ayudante doctora 2018.  Máster en Unión Europea. Gestión de Recursos Comunitarios. UCM 2004-2005  Licenciatura en Ciencias Políticas y de la Administración. Especialidad en Relaciones Internacionales (1998-2003).   Erasmus Universidad UITOF (Holanda) 2001-2002  responsable de la Secretaría Internacioal y Cooperación al Desarrollo Ejecutiva Federal PSOE.  Vicepresidenta Internacioal Socialista  Diputada Asamblea de Madrid 2021-2023  Secretaria de Estado de Migraciones 2020-2021  Diputada Asamblea de Madrid 2019-2020  Asesora en el Gabinete Técnico del Delegado del Gobierno en Madrid 2018-2019  Junio Expert 2007-2010 Delegación de la Comisión Europea, Unión Europea y Líbano.  Proyecto Security and Rulls of Lan  Proyecto de investigación penal en todas las etapas de la cadena delictiva en Líbano  Asistente político Misión de Observación electoral de la UE (MOE) para las elecciones parlamentarias libanesas 2009;;0
397;Lastra Fernández, Adriana;M;Diputada;Asturias;PSOE;/Date(1692226800000)/;/Date(1691449200000)/;/Date(1721084400000)/;Grupo Parlamentario Socialista;45166;45489;"Casada. 
Diputada en la Junta General del Principado de Asturias (2007-2015). 
Secretaria de Política Municipal del PSOE (julio 2014-octubre 2016).";;0
398;Llorens Carbonell, Teresa;M;Diputada;Barcelona;PSC-PSOE;/Date(1692226800000)/;/Date(1690930800000)/;/Date(1725318000000)/;Grupo Parlamentario Socialista;45166;45538;Licenciada en Filosofía y Ciencias de la Educación  Máster en Dirección Administración Pública  Postgrado en Función Gerencial  Primera Teniente Alcaldía del Ayuntamiento de Vilanova i la Geltrú;;0
399;Lois González, Marta;M;Diputada;A Coruña;SUMAR;/Date(1692226800000)/;/Date(1691967600000)/;/Date(1706745600000)/;Grupo Parlamentario Plurinacional SUMAR;45166;45323;Doctora en Ciencias Políticas por la USC.  Profesora contratada doctora en la Facultad de Ciencias Políticas de la Universidad de Santiago de Compostela.  Ha sido concejala en el Ayuntamiento de Santiago de Compostela (2015-2023);;0
400;López Águeda, Óscar;H;Diputado;Madrid;PSOE;/Date(1692226800000)/;/Date(1691708400000)/;/Date(1701388800000)/;Grupo Parlamentario Socialista;45166;45261;Licenciado en Ciencias Políticas.   Procurador en las Cortes de Castilla y León (2011-2015). Senador (2015-2018). Presidente de Paradores (2018-2021). Director del Gabinete del Presidente del Gobierno (2021-2023).;;0
401;Lucas Ayala, Francisco;H;Diputado;Murcia;PSOE;/Date(1692226800000)/;/Date(1691622000000)/;/Date(1756767600000)/;Grupo Parlamentario Socialista;45166;45902;Soltero.   Licenciado en Derecho.   Letrado ejerciente por cuenta propia, 2014-2019.   Alcalde Pedáneo de El Raal, Murcia (2015-2019).   Diputado regional Asamblea Región de Murcia 2019-2023.   Portavoz del GPS Asamblea Región de Murcia 2021-2023. ;;0
402;Marín González, Luis Alberto;H;Diputado;Murcia;PP;/Date(1692226800000)/;/Date(1691622000000)/;/Date(1694646000000)/;Grupo Parlamentario Popular en el Congreso;45156;45183;Doctor en Derecho, Licenciado en Ciencias Económicas y Empresariales.   Graduado en Derecho.   Director General, Instituto de Crédito y Finanzas de la Región de Murcia.   Secretaría General Consejería Hacienda.   Consejero de Economía, Hacienda, Fondos Europeos. ;;0
403;Matos Castro, Sergio Carlos;H;Diputado;S/C Tenerife;PSOE;/Date(1692226800000)/;/Date(1691362800000)/;/Date(1733356800000)/;Grupo Parlamentario Socialista;45166;45631;Licenciado en Pedagogía Social. Universidad de Oviedo.  Pedagogo.  Alcalde de Santa Cruz de la Palma (2011-Dic2014 y 2015-2019).  Senador (abril-noviembre 2019);;0
404;Miñones Conde, José;H;Diputado;A Coruña;PsdeG-PSOE;/Date(1692226800000)/;/Date(1691967600000)/;/Date(1712617200000)/;Grupo Parlamentario Socialista;45166;45391;Casado. Dos hijos.  Licenciado en Farmacia. Doctor en Farmacia por la Universidad de Santiago de Compostela. Premio extraordinario de Doctorado. Contratado Parga Pondal. Profesor Universitario de la USC.  Ministro de Sanidad (actualidad). Ex-delegado del Gobierno en Galicia (2021-2023). Ex Alcalde de Ames (A Coruña) (2015-2021). Vicepresidente de la Red de Ciudades Saludables (2015-2019).;;0
405;Morant Ripoll, Diana;M;Diputada;València;PSOE;/Date(1692226800000)/;/Date(1691967600000)/;/Date(1701820800000)/;Grupo Parlamentario Socialista;45166;45266;Ingeniera de Telecomunicaciones.  Ministra de Ciencia e Innovación desde 2021. Alcaldesa de Gandía (2015-2021). Diputada en la Diputación Provincial de Valencia (2015-2017). Concejal en el Ayuntamiento de Gandía (2011-2015).;;0
406;Núñez González, Noelia;M;Diputada;Madrid;PP;/Date(1692226800000)/;/Date(1692140400000)/;/Date(1753311600000)/;Grupo Parlamentario Popular en el Congreso;45156;45862;Siempre ha vivido en Fuenlabrada. . Educación secundaria en Colegio Albante. Bachillerato de Ciencias de la Salud en Colegio Khalil Gibrán. Doble grado en Derecho y Ciencias Jurídicas de la Administración Pública. Concejal en el Ayuntamiento de Fuenlabrada desde 2015. Diputada en la Asamblea de Madrid de 2021 a 2023.;;0
407;Pastor Julián, Ana María;M;Diputada;Pontevedra;PP;/Date(1692226800000)/;/Date(1690930800000)/;/Date(1717110000000)/;Grupo Parlamentario Popular en el Congreso;45156;45443;"Licenciada en Medicina y Cirugía. Funcionaria de carrera del Cuerpo Superior Salud Pública y Administración Sanitaria. Especialista en Medicina Familiar y Comunitaria.  Ministra de Sanidad y Consumo. Ministra de Fomento. Vicepresidenta del Congreso de los Diputados. 
Secretaria Ejecutiva de Política Social del PP (2004-2008). Subsecretaria del Ministerio de Educación y Cultura. Subsecretaria del Ministerio de la Presidencia. Subsecretaria del Ministerio del Interior. Presidenta del Congreso de los Diputados";;0
408;Pin Ferrando, Gala;M;Diputada;Barcelona;SUMAR;/Date(1692226800000)/;/Date(1692140400000)/;/Date(1739145600000)/;Grupo Parlamentario Plurinacional SUMAR;45166;45698;"Activista social y defensora de la soberanía tecnológica. Monomami. Reside en Barcelona.  Cursó estudios de filosofía sin acabarlos. Ha trabajado en comunicación, como traductora de alemán; los últimos años ha sido consultora en temas de inteligencia artificial, tecnología y derechos humanos.  Ha formado parte de movimientos sociales de base desde 2005, el movimiento vecinal, el movimiento por el derecho a la vivienda y a en la ciudad y redes de soberanía tecnológica.  Concejal en Barcelona (2015-2019).  Ha trabajado en programas relacionados con los derechos en el ámbito digital, de camarera, de productora cultural y como consultora de renovación democrática e inteligencia artificial.";;0
409;Planas Puchades, Luis;H;Diputado;Córdoba;PSOE;/Date(1692226800000)/;/Date(1691017200000)/;/Date(1701820800000)/;Grupo Parlamentario Socialista;45166;45266;"Casado. Dos hijos.  Licenciado en Derecho. Premio Extraordinario de Licenciatura.  Inspector de Trabajo y Seguridad Social 
1982-1987  
Diputado a Cortes por Córdoba.  Miembro de la Comisión Constitucional y de la Comisión de Asuntos Exteriores.   Portavoz del Grupo Parlamentario Socialista sobre Asuntos Europeos.  Miembro de la ponencia de seguimiento de las negociaciones de adhesión a las Comunidades Europeas y ponente de la ratificación del acuerdo 
1986-1993 
Diputado al Parlamento Europeo.  Miembro de la Comisión de Asuntos Exteriores y de la Comisión de Asuntos Institucionales.  Miembro de la Delegación para la relación con el Congreso de los EE.UU.  1993-1994  Consejero de Agricultura y Pesca de la Junta de Andalucía.  1994-1996  Consejero de Presidencia de la Junta de Andalucía.  Diputado por Córdoba al Parlamento de Andalucía.  Senador (1996)  Miembro del Comité de las Regiones de la Unión Europea.  1996-1999 director del Gabinete del Vicepresidente de la Comisión Europea Manuel Marín, responsable paras Relaciones con el Mediterráneo, América Latina y Asia.  1999-2004 Director del Gabinete del Comisario Pedro Solbes, responsable de asuntos económicos y monetarios.  2004-2010.  Embajador de España en Marruecos.  2010-2011  Embajador Representante Permanente de España ante la Unión Europea.  2012-2013  Consejero de Agricultura, Medio Ambiente y Ordenación del Territorio de la Junta de Andalucía.  2014-2018  Secretario General del Comité Económico y Social Europeo.  Desde junio de 2018 Ministro de Agricultura, Pesca y Alimentación del Gobierno de España.  Lenguas: español, inglés, francés e italiano.  Miembro fundador del Transatlantic Policy Network (1990)  Gran Cruz de la Orden de Mérito de la República de Austria (1995).  Gran Cordón del Wissan al Alaoui de Marruecos (2011)  Autor de artículos y trabajos sobre temas sociales y europeos.  Comendador de la Orden del Mérito Agrícola de la República Francesa (2021)";;0
410;Pujol Bonell, Eduard;H;Diputado;Barcelona;JxCAT-JUNTS;/Date(1692226800000)/;/Date(1691622000000)/;/Date(1721862000000)/;Grupo Parlamentario Junts per Catalunya;45166;45498;Licenciado en Ciencias de la Información (UAB).  Periodista.  diputado Parlament de Catalunya (2017-2020).  Ex Director de RAC 1 y ex Director de Contenidos del F.C. Barcelona;;0
411;Regades Fernández, David;H;Diputado;Pontevedra;PsdeG-PSOE;/Date(1692226800000)/;/Date(1691362800000)/;/Date(1712098800000)/;Grupo Parlamentario Socialista;45166;45385;Casado, padre de 2 hijos.   Bachillerato.   Formación Profesional, segunda rama administrativa.   Técnico medio de Prevención de Riesgos Laborales.   Concejal del Ayuntamiento de Vigo 2011-2018.   Diputado provincial de Diputación de Pontevedra 2015-2018.   Delegado del Estado Zona Franca, Vigo, 2018-2023. ;;0
412;Ribera Rodríguez, Teresa;M;Diputada;Madrid;PSOE;/Date(1692226800000)/;/Date(1692140400000)/;/Date(1701388800000)/;Grupo Parlamentario Socialista;45166;45261;Casada y madre de tres hijas.  Licenciada en Derecho  Funcionaria en excedencia del CSACE.  Profesora asociada de Derecho Ambiental.  Cuenta con una larga experiencia profesional en temas ambientales y desarrollo sostenible. Directora del Instituto para el Desarrollo Sostenible y las Relaciones Internacionales  Secretaria de Estado de Cambio Climático 2008-2011.  Presidenta del Consejo Asesor para la Transición Ecológica del PSOE.   Militante desde 2011  Ministra para la Transición Ecológica en el gobierno de Pedro Sánchez  Miembro del Consejo Global de Cambio Climático del INEF.  Miembro del Consejo de Stockholm Environment Institute y del Consejo de Liderazgo global de SDSN;;0
413;Rivera de la Cruz, Marta María;M;Diputada;Madrid;PP;/Date(1692226800000)/;/Date(1691967600000)/;/Date(1705622400000)/;Grupo Parlamentario Popular en el Congreso;45156;45310;Licenciada en Ciencias de la Información por la UCM. . Tercer teniente de Alcalde y Delegada del Área de Cultura, Turismo y Deporte del Ayuntamiento de Madrid.;;0
414;Robles Fernández, Margarita;M;Diputada;Madrid;PSOE;/Date(1692226800000)/;/Date(1691622000000)/;/Date(1701388800000)/;Grupo Parlamentario Socialista;45166;45261;"Magistrada en Servicios Especiales (Carrera Judicial)  Secretaria de Estado de Interior
 Portavoz del Grupo Parlamentario Socialista  Ministra de Defensa";;0
415;Rodríguez García, Isabel;M;Diputada;Ciudad Real;PSOE;/Date(1692226800000)/;/Date(1691017200000)/;/Date(1701820800000)/;Grupo Parlamentario Socialista;45166;45266;Licenicada en Derecho por la Universida de Castilla-La Mancha.  Abogada no ejerciente.  Senadora (2004-2007).  Directora General de Juventud de Castilla-La Mancha (2007).  Portavoz del Gobierno de Castilla-La Mancha (2008-2011).  Alcaldesa de Puertollano (2019-2021).  Ministra de Política Territorial y Portavoz del Gobierno de España (2021-actualidad).  Vocal Adjunta de la CEF-PSOE (2021-actualidad);;0
416;Ruiz de Pinedo Undiano, Iñaki;H;Diputado;Araba;EH Bildu;/Date(1692226800000)/;/Date(1691967600000)/;/Date(1739491200000)/;Grupo Parlamentario Euskal Herria Bildu;45156;45702;Casado, dos hijos.  Sociólogo, consultor  Concejal en el Ayuntamiento de Vitoria-Gasteiz en varios periodos.  Miembro del Parlamento del País Vasco varias legislaturas.;;0
